mukey,FirstOfslopegradwta,FirstOfbrockdepmin,SumOfksat_weight1,SumOfsand_weight1,SumOfsilt_weight1,SumOfclay_weight1,SumOffieldcap_weight1,SumOfwiltpt_weight1,SumOfmaxdepth_weight,texture,texdesc,texcl
277420,6,,71.46197844,73.79630053,22.36220013,3.8415,7.582100142,2.672900013,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
277421,12,,71.46197844,73.79630053,22.36220013,3.8415,7.582100142,2.672900013,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
277423,6,,75.00877833,74.18620045,22.26630011,3.5475,7.120500125,2.455899992,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
277424,12,,74.88447829,74.35320053,21.91280013,3.734,7.221000113,2.513399986,100,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
277425,20,,84.89499817,74.89340045,21.80260011,3.304,6.73920013,2.252199984,93.6,GRV-LCOS,Very gravelly loamy coarse sand,Loamy coarse sand
277426,2,,24.20653059,71.01885026,27.63139964,6.04975,15.56954993,5.893100047,100,VFSL,Very fine sandy loam,Very fine sandy loam
277427,2,,24.20653059,71.01885026,27.63139964,6.04975,15.56954993,5.893100047,100,VFSL,Very fine sandy loam,Very fine sandy loam
277428,6,,24.20653059,71.01885026,27.63139964,6.04975,15.56954993,5.893100047,100,VFSL,Very fine sandy loam,Very fine sandy loam
277429,2,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
277430,5,,100.026,87.2279,10.6481,1.374,7.657500053,2.793659976,100,GRV-S,Very gravelly sand,Sand
277431,11.80000019,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
277432,19.89999962,,103.804,88.89730004,10.98330002,1.539399996,7.848480078,2.927619976,100,GRV-S,Very gravelly sand,Sand
277433,29.5,,101.604,87.49255002,10.35330001,1.374149999,7.610280071,2.790719979,100,GRV-S,Very gravelly sand,Sand
277434,6,30,11.84717804,58.83233337,32.60433318,8.563333333,15.0835554,6.697222213,46.22222222,GR-VFSL,Gravelly very fine sandy loam,Very fine sandy loam
277435,12,30,11.84717804,58.83233337,32.60433318,8.563333333,15.0835554,6.697222213,46.22222222,GR-VFSL,Gravelly very fine sandy loam,Very fine sandy loam
277436,9,0,10.41682518,57.91212509,33.12349984,8.964375,15.38962484,6.926374991,43.5,GR-VFSL,Gravelly very fine sandy loam,Very fine sandy loam
277437,2,,17.75634025,45.90630037,115.7679515,9.32575,25.67620008,7.223450056,100,SR- VFS VFSL SI,Stratified very fine sand to very fine sandy loam to silt,Silt
277438,6,,5.828040034,43.51314992,41.00584998,15.481,21.28965014,10.10464995,100,GR-L,Gravelly loam,Loam
277439,4,,5.828170036,43.93274993,40.75925002,15.308,21.34389994,10.17479997,100,GR-L,Gravelly loam,Loam
277440,4.099999905,,5.806890034,43.10114992,42.15284998,14.746,21.18559995,9.860400007,100,GR-L,Gravelly loam,Loam
277441,12,,5.807020036,43.55974993,41.93225002,14.508,21.31459994,9.924700015,100,GR-L,Gravelly loam,Loam
277442,6,,5.91082001,37.69839984,44.04359937,18.258,19.25310026,9.039499897,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277443,12,,5.91082001,37.69839984,44.04359937,18.258,19.25310026,9.039499897,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277444,20,,5.91082001,37.69839984,44.04359937,18.258,19.25310026,9.039499897,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277445,6,,5.91082001,37.13839984,43.24359937,19.618,21.05470033,10.95309986,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277446,12,,5.91082001,37.13839984,43.24359937,19.618,21.05470033,10.95309986,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277447,20,,5.93197001,38.17439984,42.51259937,19.313,20.69075032,10.77094987,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277448,6,,5.91082001,37.13839984,43.24359937,19.618,20.57470033,10.61709996,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277449,12,,5.93197001,38.17439984,42.51259937,19.313,20.21075032,10.43494996,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277450,20,,5.93197001,38.17439984,42.51259937,19.313,20.21075032,10.43494996,100,GR-SICL,Gravelly silty clay loam,Silty clay loam
277451,1,,144.09048,111.9118904,23.4559502,3.822159964,11.27161002,3.672140055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277452,5,,144.34248,112.0711104,23.2930502,3.795839964,11.18909002,3.661660056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277453,10,,144.84648,112.3895504,22.96725021,3.743199964,11.02405002,3.640700056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277454,20,,146.36906,108.3349004,23.1390002,3.726099966,10.5225,3.430600055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,Sand
277455,4.900000095,,10.545193,65.64636108,29.54459068,4.809049863,13.01156993,4.603779944,100,FSL,Fine sandy loam,Fine sandy loam
277456,5,,15.278401,61.65293009,28.63577004,4.751299996,15.35742016,6.576279968,100,FSL,Fine sandy loam,Fine sandy loam
277457,12,,15.278401,61.65293009,28.63577004,4.751299996,15.35742016,6.576279968,100,FSL,Fine sandy loam,Fine sandy loam
277458,0.200000003,,16.49143,6.3975,2.52625,0.22625,52.59634943,8.764149849,100,MUCK,Muck,
277459,0.899999976,,25.94143,15.8475,3.36625,0.43625,44.47384992,12.47140023,100,MUCK,Muck,
277460,6,,27.31356946,67.05470002,27.57830001,5.367,12.37850002,4.918700093,100,VFSL,Very fine sandy loam,Very fine sandy loam
277461,12,,27.87671959,66.9619998,27.75899995,5.279,12.4238,4.905600073,93.6,VFSL,Very fine sandy loam,Very fine sandy loam
277462,6,,28.16338951,66.92719987,27.80579997,5.267,14.21439997,6.753049938,96.8,VFSL,Very fine sandy loam,Very fine sandy loam
277463,12,,28.16338951,66.92719987,27.80579997,5.267,14.21439997,6.753049938,96.8,VFSL,Very fine sandy loam,Very fine sandy loam
277464,6,,28.16338951,66.92719987,27.80579997,5.267,14.06140004,6.668049938,96.8,VFSL,Very fine sandy loam,Very fine sandy loam
277465,12,,28.16338951,66.92719987,27.80579997,5.267,14.06140004,6.668049938,96.8,VFSL,Very fine sandy loam,Very fine sandy loam
277466,20,,28.16338951,66.92719987,27.80579997,5.267,14.06140004,6.668049938,96.8,VFSL,Very fine sandy loam,Very fine sandy loam
277467,1,,77.365,92.82299909,32.86910044,3.20789996,12.68464998,3.806999941,100,SR- LS LFS,Stratified loamy sand to loamy fine sand,Loamy sand
277468,5.800000191,,7.356142,61.3993,31.7956,6.8051,13.83471003,5.572369844,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277469,11.60000038,,7.707934,61.3363,31.8252,6.8385,14.0289099,5.787729929,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277470,5.699999809,,11.904292,58.3006,30.3284,6.541,16.33654998,7.784279863,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277471,11.5,,12.221731,58.3206,30.3292,6.5402,16.28262998,7.748739862,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277472,19.60000038,,12.1133305,58.219,30.3496,6.5714,16.37025998,7.814769857,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277473,5.599999905,,12.285267,58.42109,30.25526,6.47365,16.26212998,7.739719866,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277474,11.69999981,,12.5980705,58.4422,30.3096,6.5082,16.14262998,7.648169861,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277475,19.60000038,,12.7068805,58.498,30.2996,6.4924,16.08610998,7.60676986,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277476,0.100000001,,12.92787,5.208579994,2.677419975,0.714,51.91774964,10.89214004,100,MUCK,Muck,
277477,2,,24.16772094,72.43309908,27.67914986,6.68775,16.86790004,6.958150073,100,SL,Sandy loam,Sandy loam
277478,2,,28.67007948,71.30269985,42.50629993,8.591,20.28989996,7.007400054,100,FSL,Fine sandy loam,Fine sandy loam
277479,6,,26.86586953,71.92674978,43.07174991,8.8015,18.59684976,7.117100057,100,FSL,Fine sandy loam,Fine sandy loam
277480,12,,26.86586953,71.92674978,43.07174991,8.8015,18.59684976,7.117100057,100,FSL,Fine sandy loam,Fine sandy loam
277482,12,0,9.170000076,70.13333384,22.36666679,7.5,13.30000019,5.533333143,30,GR-VFSL,Gravelly very fine sandy loam,Very fine sandy loam
277483,30,0,9.170000076,70.13333384,22.36666679,7.5,13.30000019,5.533333143,30,GR-VFSL,Gravelly very fine sandy loam,Very fine sandy loam
277484,2,,6.839130083,29.17500087,90.78650349,14.1385,28.86749992,12.7928001,100,SIL,Silt loam,Silt loam
277485,1,,8.09812,61.713,29.7085,5.3985,14.09782991,5.946699944,100,GR-SL,Gravelly sandy loam,Sandy loam
277486,1,,7.975657,61.6568,29.7645,5.4187,14.09943991,5.933789942,100,GR-SL,Gravelly sandy loam,Sandy loam
277487,4.800000191,,8.159428,61.4012,29.852,5.5068,14.23869991,6.036759942,100,GR-SL,Gravelly sandy loam,Sandy loam
277489,2,,35.69725136,101.535703,55.25130094,4.913,15.88655001,4.549250063,100,FSL,Fine sandy loam,Fine sandy loam
277490,1,,13.76803013,23.35610043,66.11315173,7.97075,22.55020015,7.344650066,100,SIL,Silt loam,Silt loam
277491,2,,5.742650059,13.93639982,65.10059928,24.863,28.424,15.37490004,100,SIL,Silt loam,Silt loam
277492,1.100000024,,79.06699974,71.96179995,10.77594999,2.11225,15.35014999,5.350900089,100,GR-COS,Gravelly coarse sand,Coarse sand
277493,6,,6.829260076,69.61020033,24.54230008,5.8475,11.87070002,4.753299992,100,GR-LS,Gravelly loamy sand,Loamy sand
277494,6,,6.767110056,69.69370037,24.36555009,5.94075,11.92095001,4.782049989,100,GR-LS,Gravelly loamy sand,Loamy sand
277495,5.800000191,,100.3931776,118.0276995,18.29129988,3.281,10.27075006,3.456800032,100,SR- G S,Stratified g to sand,Sand
277496,1,,81.26069831,86.21724955,11.42749989,2.35525,9.609350046,3.096499983,100,S,Sand,Sand
277498,2,,27.62722317,58.78222183,79.61055406,10.27388889,26.21877818,8.356777805,100,VFSL,Very fine sandy loam,Very fine sandy loam
277499,7.199999809,,54.1505,46.75844004,6.85130002,0.850259997,3.733910013,0.934750006,62.5,CEM-MAT,Cemented material,
277500,7.400000095,,2.51228001,23.29293998,13.13706002,3.57,6.326759982,2.840219984,55,CEM-MAT,Cemented material,
277501,6,,7.309350019,50.99040052,76.23260284,13.177,25.01610027,11.08909976,100,SR- VFS SI,Stratified very fine sand to silt,Very fine sand
277502,12,,9.095129965,54.21850069,70.04400245,12.2375,23.44650027,10.22039973,100,SR- VFS SI,Stratified very fine sand to silt,Very fine sand
277505,2,,97.77661786,90.75185026,11.97890007,1.83925,10.27150008,3.18895001,100,S,Sand,Sand
277506,6,,6.145550041,59.89234994,29.54765006,10.56,16.14690001,7.554299993,100,FSL,Fine sandy loam,Fine sandy loam
277507,12,,6.145550041,59.89234994,29.54765006,10.56,16.14690001,7.554299993,100,FSL,Fine sandy loam,Fine sandy loam
277508,6,,6.145550041,59.89234994,29.54765006,10.56,17.02919981,8.79359997,100,FSL,Fine sandy loam,Fine sandy loam
277509,12,,6.145550041,59.89234994,29.54765006,10.56,17.02919981,8.79359997,100,FSL,Fine sandy loam,Fine sandy loam
277510,19.60000038,,6.145550041,59.89234994,29.54765006,10.56,17.02919981,8.79359997,100,FSL,Fine sandy loam,Fine sandy loam
277511,6,,6.145550041,59.89234994,29.54765006,10.56,16.75379992,8.64059997,100,FSL,Fine sandy loam,Fine sandy loam
277512,12,,6.145550041,59.89234994,29.54765006,10.56,16.75379992,8.64059997,100,FSL,Fine sandy loam,Fine sandy loam
277513,19.60000038,,6.145550041,59.89234994,29.54765006,10.56,16.75379992,8.64059997,100,FSL,Fine sandy loam,Fine sandy loam
277514,1.100000024,,11.4973885,55.7878,31.3217,6.9805,16.91451987,7.036539937,100,FSL,Fine sandy loam,Fine sandy loam
277515,2.099999905,,8.164399999,35.558,48.56,10.982,22.45740004,8.68569996,100,GR-L,Gravelly loam,Loam
277516,3.400000095,,8.1373,35.259,49.116,11.125,22.83250004,8.772299952,100,GR-L,Gravelly loam,Loam
277517,2.900000095,,108.33648,85.17825,11.1775,0.84425,8.305349878,2.496449975,100,LS,Loamy sand,Loamy sand
277518,3.299999952,,114.27296,84.803,11.2755,0.8715,8.221849886,2.479599978,100,LS,Loamy sand,Loamy sand
277519,9.899999619,,114.27296,83.6555,12.2955,0.999,10.18109993,3.435849943,100,LS,Loamy sand,Loamy sand
277520,20,,106.73648,84.80884999,11.40415001,0.836999999,8.233099894,2.48614998,100,LS,Loamy sand,Loamy sand
277521,30,,113.47296,84.8485,11.149,0.8025,8.158899892,2.452499978,100,LS,Loamy sand,Loamy sand
277522,2,,30.92670116,43.2079992,92.31449664,9.8775,25.96979977,9.505000127,100,SR- VFS SI,Stratified very fine sand to silt,Very fine sand
277523,2,,7.692992,61.14315,31.93795,6.8889,14.19539998,5.922800031,100,FSL,Fine sandy loam,Fine sandy loam
277524,5.699999809,,7.285456,61.2784,31.8608,6.8608,14.24627999,5.958360015,100,FSL,Fine sandy loam,Fine sandy loam
277525,4.900000095,,12.120724,58.3164,30.3168,6.5268,16.14425998,7.509559946,100,FSL,Fine sandy loam,Fine sandy loam
277526,11.39999962,,12.584312,58.09755,30.41775,6.5847,16.41312004,7.849689961,100,FSL,Fine sandy loam,Fine sandy loam
277527,4.900000095,,12.120724,58.3164,30.3168,6.5268,16.14425998,7.509559946,100,FSL,Fine sandy loam,Fine sandy loam
277528,9.399999619,,13.1130505,58.3306,30.3296,6.5398,16.22283005,7.712749956,100,FSL,Fine sandy loam,Fine sandy loam
277529,20,,13.6081,58.508,30.3,6.492,16.02720005,7.571099956,100,FSL,Fine sandy loam,Fine sandy loam
277531,6,46,24.36978632,49.700535,39.22459869,5.727272727,13.31550805,5.016577578,74.05882353,FSL,Fine sandy loam,Fine sandy loam
277533,5,46,14.69879847,50.02772804,33.6462124,4.698956032,21.99570984,9.043410193,66.68,FSL,Fine sandy loam,Fine sandy loam
277542,2,,101.7830984,113.5520015,32.56800037,2.88,14.70299986,4.368999979,100,SR- GR-COS LFS,Stratified gravelly coarse sand to loamy fine sand,Coarse sand
277556,5,,144.34248,112.0711104,23.2930502,3.795839964,11.18909002,3.661660056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277557,10,,144.84648,112.3895504,22.96725021,3.743199964,11.02405002,3.640700056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277567,6,,5.705000051,71.58900063,22.53600016,5.875,12.84500033,5.336999912,100,GR-LFS,Gravelly loamy fine sand,Loamy fine sand
277591,4.900000095,,6.389372767,57.50601739,38.65810435,3.835878261,14.44373461,5.983639138,98.92,SL,Sandy loam,Sandy loam
277598,6,,11.65760045,48.9599987,44.6900013,6.35,15.0379998,5.724000039,100,FSL,Fine sandy loam,Fine sandy loam
277599,11.69999981,,11.65760045,48.9599987,44.6900013,6.35,15.0379998,5.724000039,100,FSL,Fine sandy loam,Fine sandy loam
277601,11.80000019,,8.291000291,56.23200012,36.72800003,7.04,13.11599979,5.130000038,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277621,1,,21.87999916,2,,,,,100,MUCK,Muck,
277658,8.899999619,41,23.29000092,65.5879498,25.10573664,9.306312769,16.83284469,9.041045318,57.47058824,GR-SL,Gravelly sandy loam,Sandy loam
277659,9,46,14.42452682,48.61237759,33.69511653,4.843779608,21.75269227,8.823435628,62.1,CN-L,Channery loam,Loam
277660,9,,9.469817003,54.40847391,38.68227826,3.057943478,14.54211037,5.472604337,96.76,FSL,Fine sandy loam,Fine sandy loam
277661,30,46,13.47566945,48.7292428,31.23882088,4.301470912,20.05078616,8.076364758,67.2,FSL,Fine sandy loam,Fine sandy loam
277662,8.399999619,,12.12088512,58.04846497,30.52500887,6.560703783,16.40603748,7.794273642,99.02,FSL,Fine sandy loam,Fine sandy loam
277663,11.5,,9.875282718,52.80988181,39.33129474,7.858823529,15.44376464,6.831647156,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277664,24.70000076,41,15.42041983,47.69562144,29.08984146,6.809890116,16.62709301,8.547548918,58.45,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277665,48,,11.20248056,54.84545652,36.00363043,4.09873913,16.47731745,6.561273862,94.6,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277666,24,,24.56749375,63.05250412,27.54819869,4.508671891,14.37410262,6.092042479,98.92,FSL,Fine sandy loam,Fine sandy loam
277667,27.29999924,,13.6399945,56.95003997,31.28323999,7.276720002,16.07894,7.472779975,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277668,8.100000381,,13.52490698,60.69111666,29.36969822,5.042146328,15.15409965,6.410094355,95.36,FSL,Fine sandy loam,Fine sandy loam
277669,20,,10.16133371,53.30033292,39.76188969,6.937777778,15.25333302,6.683222237,100,FSL,Fine sandy loam,Fine sandy loam
277670,11.89999962,46,25.18072842,49.03843748,38.03067469,8.677830941,17.41823506,7.253774648,68.31578947,FSL,Fine sandy loam,Fine sandy loam
277671,20,46,25.24799175,47.37950091,40.32043967,8.140819964,16.87445002,6.713250291,67.82352941,FSL,Fine sandy loam,Fine sandy loam
277672,3.5,,9.50860092,44.8204,28.7484,3.4712,22.54180029,7.704240041,100,CB-FSL,Cobbly fine sandy loam,Fine sandy loam
277673,2.200000048,,7.95159,50.72510999,25.93004,4.84485,21.31794993,6.350529915,100,GR-SL,Gravelly sandy loam,Sandy loam
277695,1.899999976,,69.78688791,70.84035,27.4545,3.04515,11.28954964,3.439999956,100,LFS,Loamy fine sand,Loamy fine sand
277696,5,,77.40147999,72.82769001,27.36755001,2.914759999,11.18046963,3.373139957,100,LFS,Loamy fine sand,Loamy fine sand
277697,11,,69.565,72.82740002,27.87375001,3.048849998,11.34334964,3.444799959,100,LFS,Loamy fine sand,Loamy fine sand
277698,2,,23.7516996,68.60000305,46.49000004,3.91,17.9649999,5.98799994,100,FSL,Fine sandy loam,Fine sandy loam
277699,2,,23.7516996,68.60000305,46.49000004,3.91,17.9649999,5.98799994,100,FSL,Fine sandy loam,Fine sandy loam
277700,2,,52.08015721,77.03083566,31.20291683,2.849583333,13.88124994,4.307583286,100,FSL,Fine sandy loam,Fine sandy loam
277701,2,,9.170000076,42.80000019,51.07500076,6.125,18.59999943,7.499999881,100,VFSL,Very fine sandy loam,Very fine sandy loam
277702,2,,9.170000076,42.80000019,51.07500076,6.125,18.59999943,7.499999881,100,VFSL,Very fine sandy loam,Very fine sandy loam
277703,2,,1.287399998,15.34900006,54.07599899,30.575,30.07200026,18.65399983,100,SIC,Silty clay,Silty clay
277704,2,,1.287399998,15.34900006,54.07599899,30.575,30.07200026,18.65399983,100,SIC,Silty clay,Silty clay
277705,12,,1.287399998,15.34900006,54.07599899,30.575,30.07200026,18.65399983,100,SIC,Silty clay,Silty clay
277707,6,,11.349301,57.81825263,33.39692105,8.784826316,14.03601374,6.56169202,99.76,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277708,11.80000019,,10.239703,58.23337787,33.11108316,8.655538949,14.0341911,6.55413623,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277711,4.900000095,,14.83743183,55.00156316,32.7887,8.131315789,15.89359141,7.204336885,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277712,11.69999981,,13.52703183,55.27126316,32.576,8.074315789,15.98037141,7.261476882,99.28,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277713,20,,23.29000092,64.86800018,30.07200005,5.06,11.18799988,3.915000086,100,GR-SL,Gravelly sandy loam,Sandy loam
277714,35,,53.23687458,69.04568779,26.69931257,4.255,8.886750045,2.927125054,100,GR-SL,Gravelly sandy loam,Sandy loam
277715,11.60000038,41,15.53983934,49.28098083,28.52595731,6.846669002,15.1478714,7.280901549,77,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277716,20,48,23.29000092,65.50760659,29.44024986,5.052142857,11.63599995,4.214821448,77.71428571,GR-SL,Gravelly sandy loam,Sandy loam
277717,10.60000038,0,23.29000092,65.41069653,29.53596959,5.053333333,11.56812115,4.169393969,81.09090909,GR-SL,Gravelly sandy loam,Sandy loam
277718,35,0,23.29000092,65.41069653,29.53596959,5.053333333,11.56812115,4.169393969,81.09090909,GR-SL,Gravelly sandy loam,Sandy loam
277719,2,,98.50730786,85.18585997,13.42235,1.73179,9.066929885,2.307659995,100,LFS,Loamy fine sand,Loamy fine sand
277721,2,,60.39119858,53.20999996,49.29000072,33.5,30.50600053,18.69499964,100,LS,Loamy sand,Loamy sand
277722,6,,60.39119858,53.20999996,49.29000072,33.5,28.63400025,18.69499964,100,LS,Loamy sand,Loamy sand
277723,0.200000003,,16.49143,6.3975,2.52625,0.22625,52.59634943,8.764149849,100,MUCK,Muck,
277724,6,,91.73999786,74.41700043,22.36300011,3.22,5.712000008,1.503000014,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277725,12,,91.73999786,74.41700043,22.36300011,3.22,5.712000008,1.503000014,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277726,6,,91.73999786,74.41700043,22.36300011,3.22,6.058000259,1.696000006,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277727,12,,91.73999786,74.41700043,22.36300011,3.22,6.058000259,1.696000006,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277728,6,,91.73999786,74.41700043,22.36300011,3.22,5.928000259,1.657000012,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277729,12,,91.73999786,74.41700043,22.36300011,3.22,5.928000259,1.657000012,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277730,20,,91.73999786,74.41700043,22.36300011,3.22,5.928000259,1.657000012,100,GRV-LS,Very gravelly loamy sand,Loamy sand
277731,2,,19.33640068,26.14799934,67.57199738,6.28,21.23600044,5.995999985,100,SIL,Silt loam,Silt loam
277732,2,,20.55289306,25.73015316,67.34830494,6.921538462,22.27169256,6.920923025,100,SIL,Silt loam,Silt loam
277733,6,,129.3383995,106.8320004,29.40799957,7.76,17.52,7.78400013,100,VFSL,Very fine sandy loam,Very fine sandy loam
277734,16,,129.3383995,106.8320004,29.40799957,7.76,17.52,7.78400013,100,VFSL,Very fine sandy loam,Very fine sandy loam
277735,2,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
277736,5,,100.026,87.2279,10.6481,1.374,7.657500053,2.793659976,100,GRV-S,Very gravelly sand,Sand
277737,11.80000019,,102.91,89.02225003,10.93350001,1.494249998,7.865700078,2.898849975,100,GRV-S,Very gravelly sand,Sand
277738,19.89999962,,103.804,88.89730004,10.98330002,1.539399996,7.848480078,2.927619976,100,GRV-S,Very gravelly sand,Sand
277739,29.5,,101.604,87.49255002,10.35330001,1.374149999,7.610280071,2.790719979,100,GRV-S,Very gravelly sand,Sand
277740,7.300000191,,87.42125,76.06300012,12.38975006,1.747249989,6.505750026,1.906100014,81.25,GRV-S,Very gravelly sand,Sand
277741,12,41,9.170000076,55.79999924,36.70000076,7.5,16.57073151,8.721951601,41,VFSL,Very fine sandy loam,Very fine sandy loam
277742,2,,9.170000076,31.0560001,63.3790012,5.565,17.99899974,4.684000051,100,SIL,Silt loam,Silt loam
277743,2,,1.406299964,12.47999962,52.86999847,34.65,32.37799992,21.57000038,100,SIC,Silty clay,Silty clay
277744,1,,144.09048,111.9118904,23.4559502,3.822159964,11.27161002,3.672140055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277745,5,,144.34248,112.0711104,23.2930502,3.795839964,11.18909002,3.661660056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277746,10,,144.84648,112.3895504,22.96725021,3.743199964,11.02405002,3.640700056,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,
277747,20,,146.36906,108.3349004,23.1390002,3.726099966,10.5225,3.430600055,100,SR- GR GRV-S,Stratified gravel to very gravelly sand,Sand
277748,4.900000095,,10.545193,65.64636108,29.54459068,4.809049863,13.01156993,4.603779944,100,FSL,Fine sandy loam,Fine sandy loam
277749,10,,10.545193,65.49166006,29.59304003,4.915299998,13.15182014,4.724480025,100,FSL,Fine sandy loam,Fine sandy loam
277751,5,,15.190102,61.62321006,28.68959003,4.767199998,15.34974016,6.566759967,100,FSL,Fine sandy loam,Fine sandy loam
277752,12,,15.190102,61.62321006,28.68959003,4.767199998,15.34974016,6.566759967,100,FSL,Fine sandy loam,Fine sandy loam
277753,25,,15.82498,61.66321006,28.69119003,4.765599998,15.24322016,6.496599967,100,FSL,Fine sandy loam,Fine sandy loam
277754,12,0,18.31874515,61.26445483,32.54645441,6.189090909,13.12492674,5.466545487,78.54545455,VFSL,Very fine sandy loam,Very fine sandy loam
277755,20,0,18.31874515,61.26445483,32.54645441,6.189090909,13.12492674,5.466545487,78.54545455,VFSL,Very fine sandy loam,Very fine sandy loam
277756,1,,77.365,92.82299909,32.86910044,3.20789996,12.68464998,3.806999941,100,SR- LS LFS,Stratified loamy sand to loamy fine sand,Loamy sand
277757,5,,77.335,94.63399909,33.37710044,3.23889996,12.76809999,3.795249941,100,SR- LS LFS,Stratified loamy sand to loamy fine sand,Loamy sand
277758,5.800000191,,7.356142,61.3993,31.7956,6.8051,13.83471003,5.572369844,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277759,11.60000038,,7.707934,61.3363,31.8252,6.8385,14.0289099,5.787729929,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277760,19.60000038,,7.878637,61.3396,31.8226,6.8378,14.0069699,5.774029929,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277761,5.800000191,,12.3894415,58.478,30.2988,6.4932,16.14002998,7.642309861,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277762,11.5,,12.221731,58.3206,30.3292,6.5402,16.28262998,7.748739862,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277763,19.79999924,,12.8656,58.508,30.3,6.492,16.05914998,7.58899986,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277764,5.699999809,,11.904292,58.3006,30.3284,6.541,16.33654998,7.784279863,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277765,11.5,,12.221731,58.3206,30.3292,6.5402,16.28262998,7.748739862,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277766,19.60000038,,12.1133305,58.219,30.3496,6.5714,16.37025998,7.814769857,100,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277767,24.89999962,,12.73838375,58.15072812,30.51615624,6.576240625,16.2306506,7.683736728,99.64,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277768,6.199999809,,5.9701095,48.0233,25.8811,5.9456,11.38428005,4.907939961,85,GR-FSL,Gravelly fine sandy loam,Fine sandy loam
277769,3,,91.73999786,97.90000153,1.600000024,0.5,,,100,GRV-S,Very gravelly sand,Sand
277770,2,,22.57319962,68.7659993,45.83399982,9.4,21.56000002,7.204000092,100,FSL,Fine sandy loam,Fine sandy loam
277771,6,,22.57319962,68.7659993,45.83399982,9.4,21.56000002,7.204000092,100,FSL,Fine sandy loam,Fine sandy loam
277772,12,,22.57319962,68.7659993,45.83399982,9.4,21.56000002,7.204000092,100,FSL,Fine sandy loam,Fine sandy loam
277773,2,,45.71660019,81.93700043,28.64799997,3.415,15.30800016,6.108000014,100,FSL,Fine sandy loam,Fine sandy loam
277775,2,,7.460000218,23.74400085,77.61600342,10.64,26.26299988,9.190999842,100,SIL,Silt loam,Silt loam
